,MIMAT0000266,MIMAT0000454,MIMAT0000226,MIMAT0000267,MIMAT0000262,MIMAT0000441,MIMAT0000281,MIMAT0000758,MIMAT0002177,MIMAT0001635,MIMAT0000451,MIMAT0001631,MIMAT0001541,MIMAT0000450,MIMAT0001413,MIMAT0001080,MIMAT0000091,MIMAT0000707,MIMAT0001536,MIMAT0000765,MIMAT0003301,MIMAT0000250,MIMAT0000433,MIMAT0000682,MIMAT0000097,MIMAT0000095,MIMAT0000265,MIMAT0000432,MIMAT0000087,MIMAT0003283,MIMAT0000756,MIMAT0000428,MIMAT0000072,MIMAT0001341,MIMAT0000253,MIMAT0000449,MIMAT0002874,MIMAT0000437,MIMAT0000763,MIMAT0000439,MIMAT0000064,MIMAT0000688,MIMAT0000089,MIMAT0000752,MIMAT0000280,MIMAT0000646,MIMAT0000259,MIMAT0000318,MIMAT0000073,MIMAT0000733,MIMAT0004780,MIMAT0000753,MIMAT0000732,MIMAT0000448,MIMAT0000103,MIMAT0000070,MIMAT0026557,MIMAT0000447,MIMAT0000098,MIMAT0000760,MIMAT0001638,MIMAT0003393,MIMAT0000242,MIMAT0000446,MIMAT0000761,MIMAT0000263,MIMAT0000436,MIMAT0000075,MIMAT0000423,MIMAT0000425,MIMAT0003218,MIMAT0003150,MIMAT0000254,MIMAT0003328,MIMAT0000279,MIMAT0022726,MIMAT0000686,MIMAT0002171,MIMAT0004926,MIMAT0000736,MIMAT0000222,MIMAT0000690,MIMAT0000416,MIMAT0005903,MIMAT0003879,MIMAT0000617,MIMAT0000243,MIMAT0000231,MIMAT0002821,MIMAT0000074,MIMAT0000278,MIMAT0000705,MIMAT0002819,MIMAT0000440,MIMAT0002813,MIMAT0000252,MIMAT0004563,MIMAT0000232,MIMAT0004957,MIMAT0003885,MIMAT0004774,MIMAT0003258,MIMAT0002817,MIMAT0000417,MIMAT0000461,MIMAT0000737,MIMAT0000691,MIMAT0002820,MIMAT0000435,MIMAT0000272,MIMAT0000257,MIMAT0004564,MIMAT0000710,MIMAT0022834,MIMAT0003389,MIMAT0002809,MIMAT0000681,MIMAT0003247,MIMAT0000755,MIMAT0000764,MIMAT0003322,MIMAT0000452,MIMAT0001639,MIMAT0000420,MIMAT0000090,MIMAT0000100,MIMAT0005458,MIMAT0000258,MIMAT0001545,MIMAT0000093,MIMAT0000720,MIMAT0004945,MIMAT0000680,MIMAT0000689,MIMAT0005796,MIMAT0004693,MIMAT0000275,MIMAT0004911,MIMAT0000076,MIMAT0002176,MIMAT0000092,MIMAT0001340,MIMAT0000063,MIMAT0000721,MIMAT0000459,MIMAT0004692,MIMAT0003233,MIMAT0003180,MIMAT0005792,MIMAT0000244,MIMAT0000418,MIMAT0000067,MIMAT0004697,MIMAT0000431,MIMAT0000256,MIMAT0000069,MIMAT0003161,MIMAT0000443,MIMAT0002890,MIMAT0000438,MIMAT0000080,MIMAT0000456,MIMAT0000759,MIMAT0000419,MIMAT0000086,MIMAT0000083,MIMAT0002888,MIMAT0000462,MIMAT0000457,MIMAT0003327,MIMAT0000269,MIMAT0000424,MIMAT0004949,MIMAT0004614,MIMAT0000065,MIMAT0000068,MIMAT0000430,MIMAT0000084,MIMAT0002807,MIMAT0004775,MIMAT0000460,MIMAT0000101,MIMAT0000751,MIMAT0000245,MIMAT0004748,MIMAT0003331,MIMAT0000757,MIMAT0002816,MIMAT0000426,MIMAT0000096,MIMAT0000255,MIMAT0000078,MIMAT0000066,MIMAT0000104,MIMAT0000692,MIMAT0005901,MIMAT0000455,MIMAT0000458,MIMAT0004955,MIMAT0001625
TCGA-AR-A1AK-01,12.2037529575,8.67629581528,5.96168556472,8.08116617458,3.92782634608,11.2132505918,2.95499458183,4.71370480533,5.72523638186,4.0255542082,10.1011775357,7.69720511598,0.4388,5.55021338392,3.05091384904,8.45301037043,3.30555628017,3.82304480499,5.04411217251,3.62942309825,2.85220165281,6.64134376015,6.78544681456,7.22149991553,10.4930878217,4.64359639306,2.77935932199,10.1457792556,14.3313913796,2.49093927736,3.80479173215,1.27615903108,3.45336477197,7.52970023867,14.0775788168,7.58953085618,4.33599602768,10.9763170424,7.88032594422,2.88730093734,11.7129769414,3.82303856731,2.39666466931,5.73485404113,7.43509072222,9.52385525077,14.4863317841,7.9862787387,4.8264089482,8.93972533566,4.44598061833,8.40921549909,5.81908831114,5.31281669337,3.25276612352,7.86279180618,1.64749226169,8.36556648223,11.9964159326,5.21266200365,4.59134606955,11.2219528039,1.27615903108,8.36087217875,4.67403598182,8.12775431891,1.16622553475,7.2470272965,10.1065318465,7.21112150101,7.66347167304,4.37365365176,16.8650675405,4.7898035382,5.45405883881,3.1978843796,5.49440038314,2.49087914286,6.11381471094,4.14630220151,7.86939515406,4.65379401738,3.11151240184,1.16617168494,3.38133679638,13.3749434346,13.8233725699,9.97640060812,3.92783582404,6.98685299963,6.38322331178,2.85222909077,6.01817895003,10.4827211073,3.019608993,1.64747648784,12.0722940676,12.0768787983,1.87422815699,4.18913273538,5.79615331317,3.56586563747,2.57937260917,7.01884611697,5.86816225215,4.05670000401,3.87639798726,4.96423763012,15.7776045441,2.3966731992,7.49317144642,4.70385194152,5.33204147894,5.33204147894,7.83050185218,9.65050409511,11.3922587734,1.04711844943,2.18738820201,6.14311674859,5.78688374353,3.25269910909,4.24429774924,9.70464936338,4.92256690912,9.7332713898,1.47372390785,5.55020469693,3.80480903039,11.7738964863,2.242590525,3.92782419387,8.18968251663,14.5368638855,2.34711389034,5.1776477756,6.10640951277,5.82357607264,18.5037204126,1.80258499025,12.2011217498,7.25879916935,14.5303986765,2.49091774228,4.05670473439,4.87089791988,1.2762,1.94254930377,3.11151667101,9.81751034335,9.32349977921,13.1202511122,6.42264535242,6.02208171242,9.97461681128,9.72389643808,1.16622569698,9.58356104084,1.16618805834,7.36056116794,11.1306751857,8.27741077389,8.01527956897,9.33543220203,12.7480869933,10.5675047033,9.02584223886,0.3171134380968,1.56327919828,0.236,2.2426082968,6.62065524367,0.236,7.76127863957,8.13230551499,7.08078759918,0.917395908647,10.0205565015,3.01965344113,3.27940818742,5.94094655115,13.9495056295,1.72713387164,13.1867417192,6.52642245569,1.2761517122,10.8349648637,1.47371752563,5.94096995411,5.64549407513,7.46151635332,11.279217066,9.48145580805,6.30753245941,12.8126487873,2.98767219298,6.04560186994,1.94258010036,6.24471374486,0.774773976185
TCGA-A1-A0SI-01,11.6704500279,4.19562609004,4.12915704529,9.42140354353,6.77994481094,7.91075497863,6.03904770591,0.4982,3.82768866373,5.56057599469,9.11082835199,5.18871302572,2.10421290061,5.22101682714,6.37643445645,8.13476900966,2.92585954605,5.53515413035,5.90647651163,1.95870995596,2.10420829779,3.07452684972,4.83970725238,7.19978130867,10.4652721596,4.95927914613,0.867817723086,8.02937455475,15.2396749201,1.7968796084,2.92585648165,0.4982,1.61460646264,6.57047263982,16.8611707499,5.80367103472,2.92589511796,9.27926307763,6.13532149696,0.867817723086,11.4843806958,2.46908390553,3.20934108416,5.34332716661,4.28990981399,8.44757711317,15.1933834827,9.06381089295,3.3325851547,10.3013668715,4.2898870746,6.84348981217,5.66982907969,6.35477579945,4.32002076068,6.44633059778,4.09478388354,9.3429841192,12.1109662917,5.29863113779,4.90074239315,7.57229095652,1.320576938512,9.89877409756,2.92590372627,7.94252405805,0.867817723086,5.57312414409,9.90996182737,5.70447131117,7.41729354259,4.12918521697,16.0256635198,4.25918989535,4.25913445668,3.74133656351,1.16177688929,2.76012229783,4.5908336051,4.95932255477,8.50931895692,1.16177688929,1.6145988581,0.4981999999999999,4.48854079566,11.7980508997,15.9973549021,11.1072549075,4.09474890532,5.58559116005,5.29866672255,1.95870995596,6.91918197663,8.97786889538,3.86906577464,0.7214799999999999,13.3178125636,13.3193649357,0.867817723086,2.57275843384,4.37841231734,3.1435708342,2.92585405749,6.9769894753,4.86038505117,5.18871438066,3.00213809941,4.37840705068,15.0088072677,2.66949860312,8.92008200674,5.49613361738,5.86623160484,5.85599456726,7.99014552359,7.87064355908,9.36476616083,2.92583795062,2.23634577518,4.63939924139,3.69614250826,3.14350976418,5.35785505096,7.54389820434,3.8277152108,7.18352421992,0.867817723086,5.70447405585,2.66945098747,11.2777668381,1.40587169835,3.49978664493,6.68480505539,15.0135484061,2.23635338112,3.82773940637,4.09474809703,5.2368932911,18.1253357184,2.8453660488,11.9082524335,5.32853461423,14.8122515259,2.76012098599,3.60126085947,3.209345221,1.7969,2.9258515591,1.7968796084,8.75360675269,9.5122315827,11.780763871,5.77133113821,4.51482253323,11.1880280535,9.03228931718,3.14350250716,9.25513668809,1.79689448931,8.18671656167,9.38718970622,7.39628902025,6.79609659247,8.85219473944,11.0761501438,8.37950639275,8.85730635586,0.4982,1.16177688929,1.16179134515,1.4058594925,5.84567638267,1.0679132621452,8.28734042958,7.12929909506,6.24927776255,0.4981999999999999,9.31330192285,1.95872320233,2.23634577518,6.93869827992,12.8040570516,0.867817723086,12.1416793088,3.98626325884,1.79690119119,10.2824251061,0.867817723086,4.70931458071,4.43449798139,6.76362366037,11.1222811672,9.06936266455,4.88071193359,12.1639192799,2.10419243998,5.32854683015,2.76007418253,4.94003901573,1.79689549567
TCGA-B6-A1KF-01,11.8443156527,4.54649483187,5.09335620556,12.2116416139,3.33815760604,13.6252936952,5.94201098135,8.51712257065,3.9920694469,6.23962718031,5.48892746267,4.54651987437,0.978422956554,7.15653422758,3.99212239377,7.90451540791,5.19471056989,2.36238229309,3.21489617997,2.10902835947,3.45176408292,4.32592120412,3.080040723,4.20149097433,12.3996971957,6.53858550767,2.018367350134,9.5036630626,15.4203114308,3.45179085874,3.33813779403,2.57789381129,4.49446316278,6.22369579502,13.3987613745,5.90263122283,2.93126159145,11.0341412678,8.16403743495,2.10897587464,13.9730626433,4.20152303616,0.8706,8.47741959392,4.26501476112,6.940005559,16.2521721171,5.84138359257,6.49945778828,8.63304396395,7.10539742975,7.28470826345,7.59404013973,5.12794822547,4.64536554748,9.79759153809,2.36238229309,8.56522356661,11.4713802771,6.15827355086,3.55704513663,9.47205881354,0.8706,8.15567318258,5.88247224371,7.63069335124,2.065606336446,8.12176028866,11.2875466369,5.3197363368,8.81390232401,6.15830340541,15.6984082603,3.83348591896,4.94601244602,5.5916692184,2.10894745543,2.109,5.37836000511,3.33819111436,10.1696075304,3.55702243229,2.126190306688,0.8706,3.74708964961,13.2991642794,16.3637317598,9.78140115981,4.44041222039,7.94869723123,5.88247616597,5.61622070045,7.85373546664,9.95758553431,2.36242637269,1.530407493218,11.6769757434,11.6802794576,1.4098,3.33819423322,7.26156549013,5.22705672301,2.36240613391,8.16819383939,4.64535799007,4.32591312569,5.75547295905,5.09334907583,15.3813003056,2.36242637269,10.3052201719,4.54650718639,6.94974331639,6.94974331639,7.0702463358,9.3906989232,8.06038358445,1.80127021185,1.4098,6.7752167059,5.73319172343,2.93132693347,3.91495378417,10.1274802314,5.59167324047,7.04329130496,0.8706,5.02160259743,2.7653298051,13.291847183,1.40971478277,6.45927806262,8.86094825533,16.3261031894,3.07999405874,4.06531800831,5.34930970646,5.48897574096,17.0207634012,2.109,14.0938181174,9.04644711227,14.0373350745,3.45178476122,3.21482926663,3.91497853444,1.962672860206,1.80127021185,3.08004320231,10.2286017457,9.70181744451,11.974475244,8.48411226651,4.64532916504,12.4357181041,10.0072173744,0.8706,10.0574576464,0.8706,8.02409099529,10.7994785687,9.03050682778,7.99160159453,8.65989777023,10.2355438276,9.05095180746,11.3679498282,0.8705999999999999,2.93124381207,0.978422956554,2.10894745543,7.18967413757,1.40971478277,8.6240182771,8.64502306165,6.85996466604,5.73319332346,9.50695665229,2.109,4.82475694334,7.62463432416,13.6836829779,1.40971478277,14.2262975798,6.37539195734,0.8706,12.6422306802,0.8706,5.92243986553,6.64986845994,7.15654384666,11.9942077995,10.3267748459,5.6403868824,13.1681291918,2.10894745543,6.1244243219,2.36242637269,5.54120870499,0.8706
TCGA-EW-A1J6-01,11.3752178951,0.3604,8.58519126466,9.34919051705,1.09428681247,7.69746229811,1.70934958324,1.43430006215,4.51405889156,2.67612347905,10.137793868,6.38495269981,0.6485,7.31586965063,3.01677454638,6.77713502069,4.49603952963,2.04310805288,6.67261233111,3.37346372631,2.61057398031,6.15145669818,6.0746296275,7.77240946215,8.17777007487,5.24364312703,1.43434590053,11.0770106908,16.4684314293,4.36304748105,3.89763049384,0.3604,4.14904805135,6.48426463894,15.2902904565,6.40921237887,3.24982060561,8.85645581109,9.62796492541,0.3604,9.28436074841,4.19446929716,1.70927274458,6.78822896544,6.97881323532,9.04339411873,15.1347369246,8.73775342882,5.11960382344,7.62464021304,5.27569494788,7.53033972026,5.77154924258,4.49598160192,5.13131105223,9.58860869909,0.6485,6.4043667032,10.366188043,6.61532499806,2.46992715175,9.29219833806,0.3604,7.32865277649,4.95780555554,5.18855960582,1.27424878364,8.18626224613,8.20163908008,4.68291217118,6.73929224774,3.95152401805,15.6107430034,4.80507300794,5.21088142594,3.81277770608,1.27424878364,1.8293,3.06650553624,2.79880861662,9.91634694067,2.336703209614,1.09425777937,0.888574051853,1.27432541094,14.1064270969,15.5083945505,7.38610834474,4.65068557637,7.21753777627,6.5248553682,2.22922376708,7.51699652251,10.6422663035,0.8885,1.0943219887,11.213617857,11.2146564457,3.5928921833,4.1021528032,4.84838413684,3.29225671135,0.888574051853,8.32799090955,4.26000354725,2.13916928748,3.8127676905,4.14903646452,15.0605251388,2.96534081664,7.65746933546,3.29224424798,6.57297110858,6.56866439829,6.76585537389,8.54300692493,9.69814096956,1.70934942352,0.888553767863,5.64636581857,4.7903680423,1.82936371519,2.67614705095,9.22469061507,5.42607040767,8.95212757987,1.43436864326,5.80127673758,2.46990836412,12.4847577092,0.648523956106,5.51829316795,8.313910556,16.5359681122,2.79881429875,6.65645155087,4.23849858409,6.39954859284,17.8863407654,0.888553767863,13.8867286706,7.10904200187,13.3781102635,1.57839671519,4.4592579966,3.86986642904,0.6485,1.27432541094,3.59290853391,10.7771369623,8.56481231541,11.7908037376,6.35521850921,4.63433539525,9.68972682817,10.4600944143,0.888553767863,10.120251936,0.888574051853,10.3511933375,10.2234665733,8.17637113528,8.67308041307,7.67759800359,11.8449471382,8.6660219236,9.55690432453,0.41802,1.4342861667,0.5332647912211999,2.46992207891,7.24208111552,0.648523956106,8.72913239585,8.38670244716,7.80202432292,0.3604,9.82679218875,2.31402636977,3.3734540976,8.07677769554,14.3196330807,2.96535336657,13.1108915856,5.78648905347,0.5812843928129999,11.305432826,0.648523956106,6.38000607321,6.41882122034,6.70437631157,11.3328481569,10.4334602001,6.54693342758,12.5311714356,1.82933863621,5.92096896641,0.888553767863,5.37767996146,1.09430440069
TCGA-BH-A201-01,12.5959027181,5.7464559239,7.62927626217,8.81911516396,7.40736332579,9.66025335276,3.01028290595,5.42140413723,5.99784820894,3.75833207885,8.42980876017,8.1185636681,0.1657,6.76718742807,2.84908287444,8.79682644612,5.1119365201,2.05781128749,6.34954743555,3.98592434414,2.69493978164,5.3798447936,5.7366025348,8.02597774548,11.0122419475,4.91656608954,3.85857550522,9.55476409538,15.4387325418,2.89699482749,4.59202300579,0.980685582496,3.63659908677,8.56200906476,14.2673841477,6.02778964091,4.74386155958,11.962461207,9.63200844761,0.888908538391,12.2725113253,2.92032710495,4.87527866218,5.81665988265,7.96052051444,8.19243650061,15.1206529156,9.35376554994,4.91657581474,10.5695867208,4.74384560177,7.23627768619,6.29028153074,6.52945058476,3.4880872721,8.10141868361,5.38825651041,10.8390619136,12.0901290539,4.81420371404,6.33223844277,9.52097823155,0.685555484371,10.3040158695,5.06555275175,9.92814170951,2.32631157725,7.4228189652,10.7146267359,7.98982767883,6.46735377547,4.71078607281,16.8400582546,2.61122486476,5.75622877877,3.11527585718,4.15311074739,4.18240867886,7.51875100045,5.13708614651,7.89272513809,3.98584209135,3.17481340024,0.1657,5.80730165704,12.8556010285,16.1312561835,12.2315259847,3.51905224899,7.43604359847,6.97261605038,3.30485063994,7.07775030529,10.3103931763,5.26128765221,0.980757509483,13.6717240883,13.6736870378,0.685673446117,3.51905395319,5.32398954546,3.85854108072,4.08227069383,7.42381415932,6.42094099185,5.99236442481,3.59365798302,6.00335232155,15.3671383127,1.92542002672,8.11793844843,6.78961257855,6.15639055691,6.15639055691,8.74254066011,9.12608325794,10.6132702587,3.03188517458,3.8341434717,6.85473940624,4.91657149609,4.32930129294,5.90132901556,9.70216106651,4.22991533812,9.14136450277,0.2223399999999999,5.01759703193,4.78899992067,11.4742995942,3.69198707297,4.20157920957,8.00221481845,14.98132175,2.89697025568,4.32058552707,6.0805896682,5.36293202565,17.7946038012,3.66452381322,12.4339680656,6.97119965767,14.6094915137,3.59364491416,5.20533051634,3.51906533722,2.17904644263,3.69199493994,2.25457017181,10.2376927833,9.4302870087,12.5026672707,6.4453360041,6.47325330631,10.3218358968,9.54024694792,3.15520198278,10.0010774844,3.4240977677,8.70304677547,10.9175882065,8.16520293062,7.03147376352,9.48004454976,12.3717045224,10.2491165958,8.66638389556,0.1954228321945999,0.9807,0.1657,2.39469324282,6.33659845116,0.3142,8.75639730755,8.46007152255,7.13252452173,1.36846328791,10.1729762484,2.58220720458,3.50365042904,6.22135840049,13.4469508403,1.87849015378,12.2343552439,5.57294368792,3.39099817768,10.5805432939,2.79949820797,6.39826782103,5.50109165509,8.22859942832,11.699723505,9.65941513459,5.49720649793,12.834268646,2.69492290429,5.00666932286,2.05781793476,6.26992176959,2.32629444321
TCGA-E9-A1ND-01,12.3568426972,0.988340530066,6.89559096589,12.0161216352,2.97945521396,9.70190561926,9.67351104468,3.97795088477,3.83613065827,9.86451939707,10.3570193668,5.18658529646,0.723338580812,3.30078299186,4.88421562082,6.79053777625,3.88496307261,4.18725823139,7.01560509312,2.97946942445,2.97945205582,3.97795449089,6.97669353471,8.56528970812,8.71128814166,6.31667507868,0.5772,11.0656074672,14.3592740313,2.44024397636,4.56247165121,0.65942,4.10714461152,7.62411465432,12.8237780976,7.56534740484,2.88654775671,9.06797914532,8.49225685568,0.5772,10.8618368558,3.83612763104,4.18724632901,5.6208760745,8.66484878328,10.1477076847,15.8157644018,9.66040216835,5.53163456472,8.0746191093,6.30772624644,8.55590646538,6.98230889288,4.73226997105,4.93146340722,9.48332679765,2.56544552354,7.959581454,11.62078612,5.83490855959,1.98243457272,8.84539373799,1.30792538073,8.10848524232,4.93145085922,6.34312581657,1.6450567458319998,8.25740086164,8.86530023219,5.69121783972,6.16667935557,4.88417789544,14.7909886016,3.3008170171,6.54662777841,3.56341963332,0.988340530066,0.9883,5.38642448392,4.4038859461,8.13138378394,1.56934131976,2.241400942906,0.65942,2.15166521784,13.9607274336,16.0976651147,8.51379806645,3.43811535081,7.50023753336,7.40707590531,4.14776477978,6.72494069645,10.4001980838,2.3032,1.56939550667,11.8159119232,11.8166981384,1.791345682192,3.22693953441,6.35186844106,5.12690705863,2.30320197998,7.62406307014,3.67873880822,3.56347858474,4.908002938,3.73317515104,14.2235865124,2.56538281828,8.42366357291,4.50109391906,6.26221222099,6.26221222099,7.74147231178,10.4663535909,9.32306385705,2.56544255563,1.79058761992,6.35182015854,4.64989672734,2.68056545457,3.62225455386,7.98780466584,5.59171517276,9.06931577056,0.5772,5.06469406726,4.29962466373,12.9696478675,2.15169295225,5.35210519509,8.74639238874,15.6147874112,2.44022916118,5.20598974002,4.67787856099,4.22565933835,18.2986791679,1.3079,13.5625640943,6.72492439183,13.6385013731,2.44019867554,4.46941377755,3.50216034499,3.1491094591,1.98243457272,2.30318503894,9.47439356456,9.39228719276,12.1043531217,6.76464378727,5.28091459239,10.4748466745,9.86982505826,2.15171090936,9.32418013542,1.79058761992,7.22931491025,10.6722234094,8.53113790428,7.70790904739,8.57648156255,12.1063073678,9.09159504193,9.82206529166,0.5772,2.1516691716,0.5772,2.56540528811,6.80325900331,1.98245492045,8.62941325912,8.0719666575,7.58765809125,0.5772,10.2905311045,1.56936841347,3.56342703556,5.97689274713,13.5779630534,1.56939550667,11.8908619076,4.33519272129,0.988340530066,10.1576700593,0.8877881060131999,5.75832489207,6.14676977636,8.09033753985,11.4374730516,9.71800932297,5.48485126865,13.1862652134,2.30316718039,5.51620413664,2.30318212891,5.29902904283,0.5772
TCGA-BH-A1FU-01,12.3212988919,4.20725034794,9.21737659915,9.20804591535,2.50787589786,9.62027673182,6.56609605577,2.8438059584,3.73970557367,7.01899787781,11.1898675859,5.02391759306,0.2787,5.4397224252,3.40444692317,8.52408777179,4.31929417981,2.70926935946,6.58227253346,2.50784666153,1.64649859661,5.5155909998,6.40134645937,7.13725216165,11.0326496398,4.28816808201,3.08021476832,8.79434641645,14.289474754,3.25139323974,3.34514454991,0.8893,3.69287561569,8.32946184097,14.4038627381,7.09744614453,4.6236102105,11.2796413162,7.35193075602,2.84380749589,12.1514748942,2.92696584457,3.40440118239,6.08092174736,7.34058165897,8.73789444031,14.9563929483,8.72484700515,4.78836809997,9.73329224025,6.030068231,7.69973124338,7.40189769513,6.1034765675,4.10378680658,8.45915966558,3.69287766377,8.97808906481,13.2817607948,5.14182562786,4.90581809311,8.65488436842,2.33581274192,9.48785034781,4.37964911703,8.89141344334,0.713083269664,7.51545622064,10.7111699667,6.49972103974,6.66635324221,4.33463172475,16.6717110081,3.87151004093,5.38924223603,3.48896837606,3.1511463634,3.21880579922,6.13002164904,5.38925594166,8.41118587478,2.75552124206,3.00563384953,0.2787,3.87156793344,12.6513677447,15.7918551202,11.1203281612,3.34515346191,6.72854850802,6.72275905202,3.71650257361,6.18173555829,9.32578669064,3.61974675125,0.663584374626,12.7346097526,12.7377779057,1.31703561297,3.2187831062,6.5098348808,4.03046695935,3.43315176865,6.50987116143,5.46076181547,4.55986828549,3.59454399796,5.35208153485,15.7790154462,1.64651936063,8.10337586925,5.07949843336,5.96761507187,5.96761507187,9.12237990111,9.67733352303,9.86640096663,2.56087402207,2.61206565984,4.8955432515,4.24018656098,3.64459271608,4.86424807601,8.32659620402,4.50677959619,8.43626190937,0.2787,4.69653244826,4.58566792747,12.1364831396,2.33588977247,4.78841307144,7.39824375748,15.7441760431,1.91454375982,5.3062139024,6.50311841357,5.89197126401,18.1600581678,2.14053245379,13.1128521894,6.65420866117,13.9922880276,2.84381570275,4.39431987644,5.09758936111,1.7415,2.3954603634,2.06902491515,9.07134056224,9.76227448541,12.2374383836,6.36818924156,5.75063448136,10.1869517961,8.73211400188,2.75554580305,9.85612263727,2.50786806282,8.14306076181,10.2749465709,8.60286813572,7.46066504264,8.98784084012,12.2499098759,9.17548953824,9.96256155689,0.5121,2.33584717698,0.3253799999999999,2.50785459948,6.47228064327,1.43539370242,9.32962398185,7.91495384373,6.654212299,1.18815253697,9.69485482355,2.14055570755,3.66894192028,7.00469268631,13.5517909219,1.43539370242,12.0318023129,5.49525573174,1.83063664683,10.6736348304,0.2787,6.37195641515,5.65631955978,7.36320499977,11.4955296653,9.94523498952,5.57483341757,12.6516298144,2.14053344623,5.32169044922,2.27360084557,5.51555998135,0.713014633434
TCGA-E2-A1LB-01,9.99307672523,1.76212514899,6.73940454099,9.02996036653,8.90238018066,7.02754707707,2.80321503752,1.7704360415100002,4.86327205651,3.13319886849,7.33864860804,6.09329589119,1.3190808193,3.13320159048,4.09982168797,9.14114969502,5.19300540932,2.67399023998,6.1245377575,0.92371673949,4.87801199236,4.19707500937,4.49362165671,7.56281182613,8.09008238832,5.2164440552,0.92371673949,10.769310778,14.9876975032,3.03140206144,4.93552180008,3.66229627493,2.97764434443,6.38414690415,14.6371779224,6.72721168686,2.37458083807,10.1471161561,6.71908870672,3.31758812985,9.8004460734,3.9119776141,0.676265082119,6.11213253108,4.26593071716,7.99691953532,14.9042100285,7.97308467974,4.35295959315,9.00334931646,5.39103481324,6.35279357497,8.53825510859,5.6011600084,3.40160047252,7.59883009722,0.92371673949,8.67960223618,10.678831194,6.43987331247,3.72891087933,10.3911431054,0.923746153778,9.06103370504,5.72047721736,8.07257424947,1.62901040105,6.4887418828,8.70982118537,4.84834555116,5.14510144534,1.88400500418,14.8840433891,3.69598936571,3.55631765223,4.45486601037,0.3774,1.8839779942,5.4514238564,4.6392197507,10.2143787028,1.76212514899,1.1349,4.04859451192,3.44191618216,13.9262619122,17.69563133,10.6276553289,1.76212169021,5.99526888419,4.63925296725,2.97760725999,8.83878144826,11.639245546,3.8534734765,0.676265082119,12.2609159816,12.2628110901,1.13487466893,3.82335427626,5.80002250184,3.88303139448,2.2889360499,6.60847691125,4.39459429081,4.1971196231,3.36019267498,4.0997826912,14.4074976345,3.08317416187,8.86401493218,5.13280198205,7.21636085696,7.21636085696,6.79872144356,6.83318160222,10.6947517502,4.45480050397,2.10062725093,5.27326220137,5.61880128944,3.51913588055,4.60420372609,8.47778973834,6.59069023871,9.26267916129,0.5886730320858,3.3175719159,2.60478960004,11.2667352814,2.19787436793,5.16927264439,6.82175223343,14.9285436524,2.19787994698,5.47104759598,4.70686028579,4.90702181554,17.9370099201,3.27365836091,12.4353109799,10.0568579007,14.0578150236,2.45545216875,4.62181998521,3.88304241773,2.1006,2.19782706092,1.48238794183,9.44454640285,9.64480419624,11.8563223467,5.60998011553,5.25078854251,10.8665310697,9.3597482664,2.10063125986,9.38964608814,1.88405255813,8.12601945524,9.79123913532,8.6530880241,8.58729239645,8.92207286664,11.2960067201,9.60661908742,8.74640585339,0.5983791601760001,1.76213882441,0.3774,1.99637742264,6.2880074061,1.13490007831,9.49740884387,7.85318321233,6.80645075457,0.3774,9.54155489956,2.67403550897,2.92181161729,8.10581616678,13.3735939106,1.48236790978,12.4153247241,8.2143974538,1.48233663536,9.79560265421,1.13490007831,5.50941719652,6.03526934949,7.9935336171,11.2425159641,9.32183969368,5.60110203146,13.1117577517,1.88405251154,5.59220803344,2.10061088607,5.98850260453,1.62899236045
